ID_Pedido;Fecha_Pedido;Fecha_Envio;Modo_Envio;Estado_Pedido;ID_Detalle;ID_Producto;Cantidad;Descuento;Ventas;Ganancia;Nombre_Producto;Categoria;Subcategoria;Marca;Precio_Lista;Costo_Unitario;Nombre_Campania;Canal_Marketing;Ingreso_Neto;Venta_Promedio_Unidad;Mes_Pedido;Dias_Envio
ORD-2025-00854;2023-09-15;2023-09-18;segunda clase;completado;2131;P0071;1;0.15;755.24;62.59;almacenamiento flex 1;muebles;almacenamiento;patagonia;888.52;677.49;sin dato;sin dato;641.95;755.24;9;3
ORD-2025-00855;2023-02-02;2023-02-02;primera clase;completado;2132;P0028;7;0.00;3234.91;1549.17;computadores pro 8;tecnología;computadores;lumen;462.13;240.82;campaña cliente vip 5;display;3234.91;462.13;2;0
ORD-2025-00855;2023-02-02;2023-02-02;primera clase;completado;2133;P0051;1;0.20;75.90;16.51;mesas smart 1;muebles;mesas;orion;94.88;58.62;campaña cliente vip 5;display;60.72;75.90;2;0
ORD-2025-00856;2023-12-27;2024-01-02;mismo día;completado;2134;P0103;8;0.15;3662.48;1025.57;etiquetas nova 3;oficina;etiquetas;alerce;538.60;343.63;sin dato;sin dato;3113.11;457.81;12;6
ORD-2025-00856;2023-12-27;2024-01-02;mismo día;completado;2135;P0032;6;0.00;4341.54;1302.84;periféricos eco 2;tecnología;periféricos;vector;723.59;506.45;sin dato;sin dato;4341.54;723.59;12;6
ORD-2025-00856;2023-12-27;2024-01-02;mismo día;completado;2136;P0095;2;0.20;843.60;241.67;archivadores plus 5;oficina;archivadores;altura;527.25;284.32;sin dato;sin dato;674.88;421.80;12;6
ORD-2025-00856;2023-12-27;2024-01-02;mismo día;completado;2137;P0050;2;0.00;483.26;223.58;sillas nova 10;muebles;sillas;lumen;241.63;129.84;sin dato;sin dato;483.26;241.63;12;6
ORD-2025-00857;2023-07-22;2023-07-24;segunda clase;enviado;2138;P0090;2;0.05;1442.84;465.84;papelería plus 10;oficina;papelería;orion;759.39;487.32;campaña cliente vip 5;display;1370.70;721.42;7;2
ORD-2025-00857;2023-07-22;2023-07-24;segunda clase;enviado;2139;P0070;5;0.00;3833.45;1477.10;libreros eco 10;muebles;libreros;andes;766.69;471.27;campaña cliente vip 5;display;3833.45;766.69;7;2
ORD-2025-00858;2023-04-20;2023-04-25;primera clase;enviado;2140;P0006;3;0.00;2607.84;1041.42;accesorios nova 6;tecnología;accesorios;andes;869.28;522.14;campaña ahorro 2;afiliados;2607.84;869.28;4;5
ORD-2025-00858;2023-04-20;2023-04-25;primera clase;enviado;2141;P0049;8;0.15;1966.02;233.83;sillas smart 9;muebles;sillas;orion;289.12;211.95;campaña ahorro 2;afiliados;1671.12;245.75;4;5
ORD-2025-00859;2024-02-18;2024-02-23;primera clase;completado;2142;P0071;2;0.00;1777.04;422.06;almacenamiento flex 1;muebles;almacenamiento;patagonia;888.52;677.49;sin dato;sin dato;1777.04;888.52;2;5
ORD-2025-00859;2024-02-18;2024-02-23;primera clase;completado;2143;P0105;2;0.10;467.06;212.29;etiquetas pro 5;oficina;etiquetas;lumen;259.48;123.11;sin dato;sin dato;420.35;233.53;2;5
ORD-2025-00859;2024-02-18;2024-02-23;primera clase;completado;2144;P0034;3;0.30;881.33;53.18;periféricos flex 4;tecnología;periféricos;orion;419.68;275.77;sin dato;sin dato;616.93;293.78;2;5
ORD-2025-00860;2023-11-24;2023-11-27;estándar;completado;2145;P0116;8;0.30;4335.46;581.77;sobres flex 6;oficina;sobres;patagonia;774.19;485.05;campaña ahorro 6;afiliados;3034.82;541.93;11;3
ORD-2025-00861;2023-08-28;2023-09-01;primera clase;completado;2146;P0020;7;0.00;3460.73;1745.24;teléfonos flex 10;tecnología;teléfonos;lumen;494.39;245.07;campaña outlet 8;búsqueda;3460.73;494.39;8;4
ORD-2025-00861;2023-08-28;2023-09-01;primera clase;completado;2147;P0021;4;0.20;2542.08;898.75;computadores plus 1;tecnología;computadores;andes;794.40;441.41;campaña outlet 8;búsqueda;2033.66;635.52;8;4
ORD-2025-00861;2023-08-28;2023-09-01;primera clase;completado;2148;P0101;5;0.20;2314.84;326.68;etiquetas eco 1;oficina;etiquetas;nova;578.71;385.67;campaña outlet 8;búsqueda;1851.87;462.97;8;4
ORD-2025-00862;2024-03-08;2024-03-14;primera clase;completado;2149;P0014;1;0.30;54.65;21.46;teléfonos pro 4;tecnología;teléfonos;alerce;78.07;35.97;sin dato;sin dato;38.25;54.65;3;6
ORD-2025-00862;2024-03-08;2024-03-14;primera clase;completado;2150;P0016;6;0.20;3740.64;1330.16;teléfonos pro 6;tecnología;teléfonos;orion;779.30;382.70;sin dato;sin dato;2992.51;623.44;3;6
ORD-2025-00862;2024-03-08;2024-03-14;primera clase;completado;2151;P0069;4;0.30;1870.01;-62.95;libreros smart 9;muebles;libreros;patagonia;667.86;470.05;sin dato;sin dato;1309.01;467.50;3;6
ORD-2025-00862;2024-03-08;2024-03-14;primera clase;completado;2152;P0028;2;0.30;646.98;185.52;computadores pro 8;tecnología;computadores;lumen;462.13;240.82;sin dato;sin dato;452.89;323.49;3;6
ORD-2025-00863;2023-01-17;2023-01-23;estándar;completado;2153;P0065;6;0.30;1800.92;471.04;libreros pro 5;muebles;libreros;nova;428.79;212.81;campaña outlet 8;búsqueda;1260.64;300.15;1;6
ORD-2025-00863;2023-01-17;2023-01-23;estándar;completado;2154;P0007;3;0.00;939.27;508.53;accesorios nova 7;tecnología;accesorios;alerce;313.09;143.58;campaña outlet 8;búsqueda;939.27;313.09;1;6
ORD-2025-00863;2023-01-17;2023-01-23;estándar;completado;2155;P0088;7;0.00;4870.88;1910.93;papelería eco 8;oficina;papelería;patagonia;695.84;422.85;campaña outlet 8;búsqueda;4870.88;695.84;1;6
ORD-2025-00864;2024-06-12;2024-06-18;mismo día;completado;2156;P0002;8;0.20;64.38;15.84;accesorios smart 2;tecnología;accesorios;vector;10.06;5.92;campaña cliente vip 1;email;51.50;8.05;6;6
ORD-2025-00864;2024-06-12;2024-06-18;mismo día;completado;2157;P0062;2;0.05;884.79;405.60;libreros plus 2;muebles;libreros;vector;465.68;235.47;campaña cliente vip 1;email;840.55;442.40;6;6
ORD-2025-00865;2024-02-15;2024-02-18;segunda clase;completado;2158;P0093;8;0.00;4998.96;2667.20;archivadores flex 3;oficina;archivadores;vector;624.87;291.47;campaña activa 3;afiliados;4998.96;624.87;2;3
ORD-2025-00865;2024-02-15;2024-02-18;segunda clase;completado;2159;P0103;5;0.20;2154.40;416.58;etiquetas nova 3;oficina;etiquetas;alerce;538.60;343.63;campaña activa 3;afiliados;1723.52;430.88;2;3
ORD-2025-00865;2024-02-15;2024-02-18;segunda clase;completado;2160;P0023;1;0.15;674.36;265.94;computadores pro 3;tecnología;computadores;patagonia;793.37;395.09;campaña activa 3;afiliados;573.21;674.36;2;3
ORD-2025-00865;2024-02-15;2024-02-18;segunda clase;completado;2161;P0034;1;0.15;356.73;73.70;periféricos flex 4;tecnología;periféricos;orion;419.68;275.77;campaña activa 3;afiliados;303.22;356.73;2;3
ORD-2025-00866;2023-07-24;2023-07-28;primera clase;cancelado;2162;P0055;5;0.00;2895.55;1199.80;mesas plus 5;muebles;mesas;vector;579.11;339.15;sin dato;sin dato;2895.55;579.11;7;4
ORD-2025-00866;2023-07-24;2023-07-28;primera clase;cancelado;2163;P0053;8;0.00;2965.68;1056.00;mesas eco 3;muebles;mesas;alerce;370.71;238.71;sin dato;sin dato;2965.68;370.71;7;4
ORD-2025-00866;2023-07-24;2023-07-28;primera clase;cancelado;2164;P0064;6;0.15;767.60;91.79;libreros eco 4;muebles;libreros;andes;150.51;114.85;sin dato;sin dato;652.46;127.93;7;4
ORD-2025-00866;2023-07-24;2023-07-28;primera clase;cancelado;2165;P0109;2;0.00;1527.58;408.94;etiquetas smart 9;oficina;etiquetas;patagonia;763.79;559.32;sin dato;sin dato;1527.58;763.79;7;4
ORD-2025-00867;2023-07-05;2023-07-08;segunda clase;enviado;2166;P0024;1;0.00;807.35;404.48;computadores nova 4;tecnología;computadores;vector;807.35;402.87;campaña ahorro 7;afiliados;807.35;807.35;7;3
ORD-2025-00867;2023-07-05;2023-07-08;segunda clase;enviado;2167;P0062;2;0.00;931.36;460.42;libreros plus 2;muebles;libreros;vector;465.68;235.47;campaña ahorro 7;afiliados;931.36;465.68;7;3
ORD-2025-00868;2024-10-28;2024-10-31;estándar;devuelto;2168;P0008;5;0.00;1983.00;607.05;accesorios plus 8;tecnología;accesorios;andes;396.60;275.19;campaña ahorro 2;afiliados;1983.00;396.60;10;3
ORD-2025-00868;2024-10-28;2024-10-31;estándar;devuelto;2169;P0015;5;0.10;3143.25;518.15;teléfonos plus 5;tecnología;teléfonos;nova;698.50;515.60;campaña ahorro 2;afiliados;2828.93;628.65;10;3
ORD-2025-00869;2024-07-20;2024-07-21;mismo día;cancelado;2170;P0027;3;0.00;119.04;62.94;computadores flex 7;tecnología;computadores;alerce;39.68;18.70;sin dato;sin dato;119.04;39.68;7;1
ORD-2025-00870;2024-08-05;2024-08-11;primera clase;completado;2171;P0035;8;0.00;6117.68;1807.60;periféricos nova 5;tecnología;periféricos;orion;764.71;538.76;sin dato;sin dato;6117.68;764.71;8;6
ORD-2025-00870;2024-08-05;2024-08-11;primera clase;completado;2172;P0112;2;0.30;635.11;186.55;sobres pro 2;oficina;sobres;orion;453.65;226.21;sin dato;sin dato;444.58;317.56;8;6
ORD-2025-00870;2024-08-05;2024-08-11;primera clase;completado;2173;P0118;4;0.00;928.20;261.72;sobres nova 8;oficina;sobres;alerce;232.05;166.62;sin dato;sin dato;928.20;232.05;8;6
ORD-2025-00870;2024-08-05;2024-08-11;primera clase;completado;2174;P0058;1;0.15;199.81;16.48;mesas nova 8;muebles;mesas;andes;235.07;180.72;sin dato;sin dato;169.84;199.81;8;6
ORD-2025-00871;2024-08-20;2024-08-21;segunda clase;enviado;2175;P0049;4;0.00;1156.48;308.68;sillas smart 9;muebles;sillas;orion;289.12;211.95;campaña ahorro 7;afiliados;1156.48;289.12;8;1
ORD-2025-00871;2024-08-20;2024-08-21;segunda clase;enviado;2176;P0021;5;0.30;2780.40;605.17;computadores plus 1;tecnología;computadores;andes;794.40;441.41;campaña ahorro 7;afiliados;1946.28;556.08;8;1
ORD-2025-00871;2024-08-20;2024-08-21;segunda clase;enviado;2177;P0118;1;0.05;220.45;51.70;sobres nova 8;oficina;sobres;alerce;232.05;166.62;campaña ahorro 7;afiliados;209.43;220.45;8;1
ORD-2025-00872;2025-02-13;2025-02-15;primera clase;enviado;2178;P0095;4;0.00;2109.00;971.72;archivadores plus 5;oficina;archivadores;altura;527.25;284.32;campaña activa 3;afiliados;2109.00;527.25;2;2
ORD-2025-00872;2025-02-13;2025-02-15;primera clase;enviado;2179;P0098;8;0.00;1871.28;555.04;archivadores nova 8;oficina;archivadores;lumen;233.91;164.53;campaña activa 3;afiliados;1871.28;233.91;2;2
ORD-2025-00873;2024-08-09;2024-08-09;estándar;completado;2180;P0008;3;0.20;951.84;105.47;accesorios plus 8;tecnología;accesorios;andes;396.60;275.19;sin dato;sin dato;761.47;317.28;8;0
ORD-2025-00873;2024-08-09;2024-08-09;estándar;completado;2181;P0051;6;0.00;569.28;217.56;mesas smart 1;muebles;mesas;orion;94.88;58.62;sin dato;sin dato;569.28;94.88;8;0
ORD-2025-00873;2024-08-09;2024-08-09;estándar;completado;2182;P0071;5;0.15;3776.21;261.55;almacenamiento flex 1;muebles;almacenamiento;patagonia;888.52;677.49;sin dato;sin dato;3209.78;755.24;8;0
ORD-2025-00873;2024-08-09;2024-08-09;estándar;completado;2183;P0034;6;0.00;2518.08;863.46;periféricos flex 4;tecnología;periféricos;orion;419.68;275.77;sin dato;sin dato;2518.08;419.68;8;0
ORD-2025-00874;2024-07-13;2024-07-16;mismo día;completado;2184;P0109;1;0.00;763.79;204.47;etiquetas smart 9;oficina;etiquetas;patagonia;763.79;559.32;campaña cliente vip 1;email;763.79;763.79;7;3
ORD-2025-00874;2024-07-13;2024-07-16;mismo día;completado;2185;P0086;2;0.00;1292.26;546.42;papelería flex 6;oficina;papelería;andes;646.13;372.92;campaña cliente vip 1;email;1292.26;646.13;7;3
ORD-2025-00874;2024-07-13;2024-07-16;mismo día;completado;2186;P0024;2;0.15;1372.49;539.95;computadores nova 4;tecnología;computadores;vector;807.35;402.87;campaña cliente vip 1;email;1166.62;686.24;7;3
ORD-2025-00874;2024-07-13;2024-07-16;mismo día;completado;2187;P0113;4;0.00;2436.04;931.40;sobres smart 3;oficina;sobres;patagonia;609.01;376.16;campaña cliente vip 1;email;2436.04;609.01;7;3
ORD-2025-00875;2023-08-19;2023-08-20;segunda clase;completado;2188;P0023;1;0.00;793.37;398.28;computadores pro 3;tecnología;computadores;patagonia;793.37;395.09;sin dato;sin dato;793.37;793.37;8;1
ORD-2025-00875;2023-08-19;2023-08-20;segunda clase;completado;2189;P0006;3;0.15;2216.66;586.74;accesorios nova 6;tecnología;accesorios;andes;869.28;522.14;sin dato;sin dato;1884.16;738.89;8;1
ORD-2025-00876;2023-03-02;2023-03-02;primera clase;completado;2190;P0102;1;0.05;407.26;131.26;etiquetas pro 2;oficina;etiquetas;vector;428.69;272.95;sin dato;sin dato;386.90;407.26;3;0
ORD-2025-00876;2023-03-02;2023-03-02;primera clase;completado;2191;P0089;4;0.05;1334.26;399.85;papelería plus 9;oficina;papelería;vector;351.12;231.81;sin dato;sin dato;1267.55;333.56;3;0
ORD-2025-00876;2023-03-02;2023-03-02;primera clase;completado;2192;P0025;3;0.10;2062.02;470.98;computadores plus 5;tecnología;computadores;orion;763.71;519.66;sin dato;sin dato;1855.82;687.34;3;0
ORD-2025-00877;2024-08-29;2024-09-01;segunda clase;completado;2193;P0107;5;0.10;348.53;142.57;etiquetas pro 7;oficina;etiquetas;orion;77.45;42.46;campaña cliente vip 1;email;313.68;69.71;8;3
ORD-2025-00877;2024-08-29;2024-09-01;segunda clase;completado;2194;P0057;6;0.20;2475.89;569.65;mesas smart 7;muebles;mesas;patagonia;515.81;325.42;campaña cliente vip 1;email;1980.71;412.65;8;3
ORD-2025-00878;2023-05-01;2023-05-02;estándar;completado;2195;P0040;6;0.10;4006.85;1483.91;periféricos eco 10;tecnología;periféricos;andes;742.01;430.58;campaña outlet 8;búsqueda;3606.16;667.81;5;1
ORD-2025-00878;2023-05-01;2023-05-02;estándar;completado;2196;P0050;3;0.10;652.40;258.80;sillas nova 10;muebles;sillas;lumen;241.63;129.84;campaña outlet 8;búsqueda;587.16;217.47;5;1
ORD-2025-00878;2023-05-01;2023-05-02;estándar;completado;2197;P0116;8;0.15;5264.49;1338.71;sobres flex 6;oficina;sobres;patagonia;774.19;485.05;campaña outlet 8;búsqueda;4474.82;658.06;5;1
ORD-2025-00878;2023-05-01;2023-05-02;estándar;completado;2198;P0076;3;0.00;344.22;158.88;almacenamiento eco 6;muebles;almacenamiento;patagonia;114.74;61.78;campaña outlet 8;búsqueda;344.22;114.74;5;1
ORD-2025-00879;2023-04-13;2023-04-16;mismo día;completado;2199;P0061;6;0.00;5252.16;2469.66;libreros plus 1;muebles;libreros;altura;875.36;463.75;campaña ahorro 7;afiliados;5252.16;875.36;4;3
ORD-2025-00879;2023-04-13;2023-04-16;mismo día;completado;2200;P0033;7;0.00;6183.45;1336.09;periféricos nova 3;tecnología;periféricos;altura;883.35;692.48;campaña ahorro 7;afiliados;6183.45;883.35;4;3
ORD-2025-00879;2023-04-13;2023-04-16;mismo día;completado;2201;P0090;1;0.20;607.51;143.25;papelería plus 10;oficina;papelería;orion;759.39;487.32;campaña ahorro 7;afiliados;486.01;607.51;4;3
ORD-2025-00880;2023-01-05;2023-01-09;primera clase;completado;2202;P0035;1;0.05;726.47;192.82;periféricos nova 5;tecnología;periféricos;orion;764.71;538.76;sin dato;sin dato;690.15;726.47;1;4
ORD-2025-00880;2023-01-05;2023-01-09;primera clase;completado;2203;P0009;6;0.05;4917.85;2130.95;accesorios flex 9;tecnología;accesorios;patagonia;862.78;458.27;sin dato;sin dato;4671.96;819.64;1;4
ORD-2025-00881;2023-11-22;2023-11-22;estándar;completado;2204;P0086;1;0.30;452.29;80.53;papelería flex 6;oficina;papelería;andes;646.13;372.92;campaña activa 3;afiliados;316.60;452.29;11;0
ORD-2025-00881;2023-11-22;2023-11-22;estándar;completado;2205;P0082;3;0.10;1595.32;792.40;papelería eco 2;oficina;papelería;orion;590.86;268.44;campaña activa 3;afiliados;1435.79;531.77;11;0
ORD-2025-00882;2024-12-10;2024-12-15;estándar;completado;2206;P0091;5;0.15;2189.98;398.00;archivadores flex 1;oficina;archivadores;alerce;515.29;352.20;campaña activa 3;afiliados;1861.48;438.00;12;5
ORD-2025-00882;2024-12-10;2024-12-15;estándar;completado;2207;P0076;3;0.00;344.22;158.88;almacenamiento eco 6;muebles;almacenamiento;patagonia;114.74;61.78;campaña activa 3;afiliados;344.22;114.74;12;5
ORD-2025-00883;2023-02-12;2023-02-15;segunda clase;completado;2208;P0097;3;0.20;640.90;23.26;archivadores smart 7;oficina;archivadores;altura;267.04;208.99;sin dato;sin dato;512.72;213.63;2;3
ORD-2025-00883;2023-02-12;2023-02-15;segunda clase;completado;2209;P0112;1;0.00;453.65;227.44;sobres pro 2;oficina;sobres;orion;453.65;226.21;sin dato;sin dato;453.65;453.65;2;3
ORD-2025-00884;2023-10-09;2023-10-09;primera clase;completado;2210;P0107;3;0.15;197.50;67.34;etiquetas pro 7;oficina;etiquetas;orion;77.45;42.46;sin dato;sin dato;167.88;65.83;10;0
ORD-2025-00884;2023-10-09;2023-10-09;primera clase;completado;2211;P0018;7;0.00;4803.96;1505.14;teléfonos flex 8;tecnología;teléfonos;patagonia;686.28;471.26;sin dato;sin dato;4803.96;686.28;10;0
ORD-2025-00885;2024-05-08;2024-05-09;primera clase;enviado;2212;P0111;6;0.15;2625.79;906.24;sobres flex 1;oficina;sobres;lumen;514.86;299.56;sin dato;sin dato;2231.92;437.63;5;1
ORD-2025-00885;2024-05-08;2024-05-09;primera clase;enviado;2213;P0022;3;0.00;1293.66;651.42;computadores pro 2;tecnología;computadores;altura;431.22;214.08;sin dato;sin dato;1293.66;431.22;5;1
ORD-2025-00886;2025-02-12;2025-02-12;mismo día;completado;2214;P0058;3;0.20;564.17;39.57;mesas nova 8;muebles;mesas;andes;235.07;180.72;sin dato;sin dato;451.34;188.06;2;0
ORD-2025-00886;2025-02-12;2025-02-12;mismo día;completado;2215;P0113;3;0.00;1827.03;698.55;sobres smart 3;oficina;sobres;patagonia;609.01;376.16;sin dato;sin dato;1827.03;609.01;2;0
ORD-2025-00886;2025-02-12;2025-02-12;mismo día;completado;2216;P0102;3;0.05;1221.77;392.06;etiquetas pro 2;oficina;etiquetas;vector;428.69;272.95;sin dato;sin dato;1160.68;407.26;2;0
ORD-2025-00887;2024-08-06;2024-08-10;mismo día;enviado;2217;P0107;8;0.00;619.60;279.92;etiquetas pro 7;oficina;etiquetas;orion;77.45;42.46;campaña cliente vip 1;email;619.60;77.45;8;4
ORD-2025-00887;2024-08-06;2024-08-10;mismo día;enviado;2218;P0001;5;0.15;1894.82;798.45;accesorios flex 1;tecnología;accesorios;alerce;445.84;210.50;campaña cliente vip 1;email;1610.60;378.96;8;4
ORD-2025-00888;2024-01-05;2024-01-08;primera clase;completado;2219;P0003;4;0.00;3473.04;732.64;accesorios plus 3;tecnología;accesorios;altura;868.26;685.10;campaña ahorro 2;afiliados;3473.04;868.26;1;3
ORD-2025-00889;2023-08-13;2023-08-14;segunda clase;completado;2220;P0039;8;0.00;1896.88;385.60;periféricos nova 9;tecnología;periféricos;vector;237.11;188.91;campaña activa 4;afiliados;1896.88;237.11;8;1
ORD-2025-00889;2023-08-13;2023-08-14;segunda clase;completado;2221;P0049;1;0.00;289.12;77.17;sillas smart 9;muebles;sillas;orion;289.12;211.95;campaña activa 4;afiliados;289.12;289.12;8;1
ORD-2025-00890;2023-05-28;2023-05-31;mismo día;completado;2222;P0015;7;0.00;4889.50;1280.30;teléfonos plus 5;tecnología;teléfonos;nova;698.50;515.60;sin dato;sin dato;4889.50;698.50;5;3
ORD-2025-00890;2023-05-28;2023-05-31;mismo día;completado;2223;P0112;3;0.20;1088.76;433.93;sobres pro 2;oficina;sobres;orion;453.65;226.21;sin dato;sin dato;871.01;362.92;5;3
ORD-2025-00890;2023-05-28;2023-05-31;mismo día;completado;2224;P0002;1;0.15;8.55;2.80;accesorios smart 2;tecnología;accesorios;vector;10.06;5.92;sin dato;sin dato;7.27;8.55;5;3
ORD-2025-00890;2023-05-28;2023-05-31;mismo día;completado;2225;P0026;5;0.20;1909.36;96.87;computadores plus 6;tecnología;computadores;lumen;477.34;378.15;sin dato;sin dato;1527.49;381.87;5;3
ORD-2025-00891;2023-08-17;2023-08-22;estándar;enviado;2226;P0037;2;0.20;462.37;156.53;periféricos nova 7;tecnología;periféricos;orion;288.98;157.55;campaña activa 4;afiliados;369.90;231.18;8;5
ORD-2025-00891;2023-08-17;2023-08-22;estándar;enviado;2227;P0092;2;0.20;986.11;383.15;archivadores nova 2;oficina;archivadores;alerce;616.32;308.93;campaña activa 4;afiliados;788.89;493.06;8;5
ORD-2025-00891;2023-08-17;2023-08-22;estándar;enviado;2228;P0015;4;0.30;1955.80;1.13;teléfonos plus 5;tecnología;teléfonos;nova;698.50;515.60;campaña activa 4;afiliados;1369.06;488.95;8;5
ORD-2025-00892;2024-06-19;2024-06-21;estándar;completado;2229;P0102;5;0.10;1929.10;591.79;etiquetas pro 2;oficina;etiquetas;vector;428.69;272.95;sin dato;sin dato;1736.19;385.82;6;2
ORD-2025-00892;2024-06-19;2024-06-21;estándar;completado;2230;P0105;5;0.20;1037.92;390.31;etiquetas pro 5;oficina;etiquetas;lumen;259.48;123.11;sin dato;sin dato;830.34;207.58;6;2
ORD-2025-00893;2023-12-15;2023-12-15;estándar;completado;2231;P0080;4;0.00;3164.44;1637.48;almacenamiento plus 10;muebles;almacenamiento;patagonia;791.11;381.74;sin dato;sin dato;3164.44;791.11;12;0
ORD-2025-00893;2023-12-15;2023-12-15;estándar;completado;2232;P0006;3;0.10;2347.06;774.34;accesorios nova 6;tecnología;accesorios;andes;869.28;522.14;sin dato;sin dato;2112.35;782.35;12;0
ORD-2025-00893;2023-12-15;2023-12-15;estándar;completado;2233;P0040;5;0.10;3339.05;1248.80;periféricos eco 10;tecnología;periféricos;andes;742.01;430.58;sin dato;sin dato;3005.15;667.81;12;0
ORD-2025-00893;2023-12-15;2023-12-15;estándar;completado;2234;P0022;4;0.10;1552.39;706.74;computadores pro 2;tecnología;computadores;altura;431.22;214.08;sin dato;sin dato;1397.15;388.10;12;0
ORD-2025-00894;2024-05-28;2024-06-03;estándar;completado;2235;P0112;5;0.15;1928.01;763.57;sobres pro 2;oficina;sobres;orion;453.65;226.21;campaña cliente vip 5;display;1638.81;385.60;5;6
ORD-2025-00894;2024-05-28;2024-06-03;estándar;completado;2236;P0108;3;0.20;1178.28;-6.34;etiquetas flex 8;oficina;etiquetas;patagonia;490.95;392.54;campaña cliente vip 5;display;942.62;392.76;5;6
ORD-2025-00894;2024-05-28;2024-06-03;estándar;completado;2237;P0036;8;0.00;7017.60;3651.12;periféricos nova 6;tecnología;periféricos;patagonia;877.20;420.81;campaña cliente vip 5;display;7017.60;877.20;5;6
ORD-2025-00895;2023-03-06;2023-03-11;segunda clase;completado;2238;P0081;6;0.30;3445.93;256.16;papelería smart 1;oficina;papelería;altura;820.46;507.81;campaña cliente vip 1;email;2412.15;574.32;3;5
ORD-2025-00895;2023-03-06;2023-03-11;segunda clase;completado;2239;P0023;2;0.20;1269.39;450.51;computadores pro 3;tecnología;computadores;patagonia;793.37;395.09;campaña cliente vip 1;email;1015.51;634.70;3;5
ORD-2025-00895;2023-03-06;2023-03-11;segunda clase;completado;2240;P0042;1;0.00;556.81;180.10;sillas flex 2;muebles;sillas;vector;556.81;376.71;campaña cliente vip 1;email;556.81;556.81;3;5
ORD-2025-00896;2024-06-30;2024-06-30;mismo día;completado;2241;P0095;2;0.10;949.05;392.13;archivadores plus 5;oficina;archivadores;altura;527.25;284.32;campaña ahorro 7;afiliados;854.14;474.52;6;0
ORD-2025-00896;2024-06-30;2024-06-30;mismo día;completado;2242;P0036;4;0.30;2456.16;961.88;periféricos nova 6;tecnología;periféricos;patagonia;877.20;420.81;campaña ahorro 7;afiliados;1719.31;614.04;6;0
ORD-2025-00896;2024-06-30;2024-06-30;mismo día;completado;2243;P0011;8;0.15;3751.76;758.49;teléfonos plus 1;tecnología;teléfonos;lumen;551.73;361.63;campaña ahorro 7;afiliados;3189.00;468.97;6;0
ORD-2025-00896;2024-06-30;2024-06-30;mismo día;completado;2244;P0115;7;0.30;646.16;83.39;sobres pro 5;oficina;sobres;alerce;131.87;86.23;campaña ahorro 7;afiliados;452.31;92.31;6;0
ORD-2025-00897;2024-02-18;2024-02-22;estándar;cancelado;2245;P0113;2;0.15;1035.32;259.87;sobres smart 3;oficina;sobres;patagonia;609.01;376.16;sin dato;sin dato;880.02;517.66;2;4
ORD-2025-00897;2024-02-18;2024-02-22;estándar;cancelado;2246;P0008;3;0.30;832.86;10.81;accesorios plus 8;tecnología;accesorios;andes;396.60;275.19;sin dato;sin dato;583.00;277.62;2;4
ORD-2025-00897;2024-02-18;2024-02-22;estándar;cancelado;2247;P0074;2;0.00;825.02;303.52;almacenamiento smart 4;muebles;almacenamiento;lumen;412.51;260.75;sin dato;sin dato;825.02;412.51;2;4
ORD-2025-00898;2023-02-11;2023-02-16;mismo día;enviado;2248;P0031;6;0.20;1116.38;409.91;periféricos smart 1;tecnología;periféricos;andes;232.58;113.04;sin dato;sin dato;893.10;186.06;2;5
ORD-2025-00898;2023-02-11;2023-02-16;mismo día;enviado;2249;P0005;6;0.00;5350.02;2045.16;accesorios flex 5;tecnología;accesorios;vector;891.67;550.81;sin dato;sin dato;5350.02;891.67;2;5
ORD-2025-00898;2023-02-11;2023-02-16;mismo día;enviado;2250;P0057;5;0.20;2063.24;417.13;mesas smart 7;muebles;mesas;patagonia;515.81;325.42;sin dato;sin dato;1650.59;412.65;2;5
ORD-2025-00899;2023-01-28;2023-01-31;segunda clase;completado;2251;P0061;2;0.00;1750.72;823.22;libreros plus 1;muebles;libreros;altura;875.36;463.75;sin dato;sin dato;1750.72;875.36;1;3
ORD-2025-00899;2023-01-28;2023-01-31;segunda clase;completado;2252;P0054;7;0.30;404.35;-50.67;mesas eco 4;muebles;mesas;altura;82.52;60.93;sin dato;sin dato;283.05;57.76;1;3
ORD-2025-00899;2023-01-28;2023-01-31;segunda clase;completado;2253;P0100;2;0.00;105.24;28.62;archivadores smart 10;oficina;archivadores;andes;52.62;38.31;sin dato;sin dato;105.24;52.62;1;3
ORD-2025-00899;2023-01-28;2023-01-31;segunda clase;completado;2254;P0066;7;0.15;2141.11;959.98;libreros smart 6;muebles;libreros;lumen;359.85;174.82;sin dato;sin dato;1819.94;305.87;1;3
ORD-2025-00900;2024-02-01;2024-02-04;segunda clase;completado;2255;P0090;8;0.20;4860.10;1192.84;papelería plus 10;oficina;papelería;orion;759.39;487.32;sin dato;sin dato;3888.08;607.51;2;3
ORD-2025-00900;2024-02-01;2024-02-04;segunda clase;completado;2256;P0103;6;0.00;3231.60;1169.82;etiquetas nova 3;oficina;etiquetas;alerce;538.60;343.63;sin dato;sin dato;3231.60;538.60;2;3
ORD-2025-00901;2023-05-22;2023-05-23;estándar;completado;2257;P0098;2;0.20;374.26;38.35;archivadores nova 8;oficina;archivadores;lumen;233.91;164.53;sin dato;sin dato;299.41;187.13;5;1
